437,25.01352203,121.5412315,320.65,2,64.8,30.3,84.35,63.86,30.34,87.13,,,,,,,,,,,,
438,25.01352243,121.5412313,319.71,2,64.82,30.35,85.29,63.86,30.39,87.13,,,,,,,,,,,,
439,25.01352293,121.5412311,320.43,2,64.84,30.4,84.57,63.86,30.44,87.13,,,,,,,,,,,,
440,25.01352333,121.5412309,318.95,2,64.86,30.45,86.05,63.86,30.49,87.13,,,,,,,,,,,,
441,25.01352373,121.5412307,318.69,2,64.87,30.5,86.31,63.86,30.54,87.13,,,,,,,,,,,,
442,25.01352423,121.5412305,319.51,2,64.9,30.55,85.49,63.85,30.59,87.13,,,,,,,,,,,,
443,25.01352473,121.5412303,319.41,2,64.92,30.61,85.59,63.85,30.64,87.13,,,,,,,,,,,,
444,25.01352513,121.54123,318.29,2,64.93,30.66,86.71,63.85,30.69,87.13,,,,,,,,,,,,
445,25.01352563,121.5412296,316.2,2,64.94,30.73,88.8,63.85,30.74,87.12,,,,,,,,,,,,
446,25.01352603,121.5412293,315,2,64.95,30.78,90,63.85,30.80,87.12,,,,,,,,,,,,
447,25.01352643,121.5412291,314.55,2,64.96,30.83,90.45,63.85,30.85,87.11,,,,,,,,,,,,
448,25.01352673,121.5412289,312.79,2,64.97,30.86,92.21,63.85,30.90,87.11,,,,,,,,,,,,
449,25.01352703,121.5412287,312.53,2,64.98,30.9,92.47,63.85,30.95,87.11,,,,,,,,,,,,
450,25.01352743,121.5412285,312.93,2,64.99,30.95,92.07,63.85,31.00,87.11,,,,,,,,,,,,
451,25.01352773,121.5412282,312.3,2,65,30.99,92.7,63.85,31.05,87.11,,,,,,,,,,,,
452,25.01352813,121.5412279,311.51,2,65,31.05,93.49,63.85,31.10,87.10,,,,,,,,,,,,
