X,Y,Lat,Lon,HDT,indicator,p_n,t_n
63.03098,0.48318,25.01331602,121.5414226,267.881,4.0,14.0,135.0
63.03098,0.48318,25.01331602,121.5414226,267.954,4.0,14.0,135.0
63.03098,0.48318,25.01331602,121.5414226,267.983,4.0,14.0,135.0
63.03098,0.48318,25.01331602,121.5414226,267.978,4.0,14.0,135.0
63.03098,0.48318,25.01331602,121.5414226,267.841,4.0,14.0,135.0
63.03829,0.47632,25.01331602,121.5414227,268.074,4.0,14.0,135.0
63.02367,0.49003,25.01331602,121.5414225,268.261,4.0,14.0,135.0
63.03098,0.48318,25.01331602,121.5414226,224.394,4.0,14.0,180.0
63.03829,0.47632,25.01331602,121.5414227,-1.0,4.0,14.0,225.0
63.03829,0.47632,25.01331602,121.5414227,-1.0,4.0,14.0,225.0
63.03829,0.47632,25.01331602,121.5414227,-1.0,4.0,14.0,225.0
63.04561,0.46946,25.01331602,121.5414228,130.291,4.0,14.0,270.0
63.03829,0.47632,25.01331602,121.5414227,130.571,4.0,14.0,270.0
63.03829,0.47632,25.01331602,121.5414227,130.268,4.0,14.0,270.0
63.03175,0.48399,25.01331603,121.5414226,44.825,4.0,14.0,0.0
63.03175,0.48399,25.01331603,121.5414226,44.756,4.0,14.0,0.0
63.03175,0.48399,25.01331603,121.5414226,44.454,4.0,14.0,0.0
63.03175,0.48399,25.01331603,121.5414226,267.723,4.0,14.0,135.0
63.03175,0.48399,25.01331603,121.5414226,267.76,4.0,14.0,135.0
63.04637,0.47027,25.01331603,121.5414228,-1.0,4.0,14.0,225.0
63.03906,0.47713,25.01331603,121.5414227,-1.0,4.0,14.0,225.0
63.03906,0.47713,25.01331603,121.5414227,130.329,4.0,14.0,270.0
63.03175,0.48399,25.01331603,121.5414226,130.053,4.0,14.0,270.0
63.03251,0.4848,25.01331604,121.5414226,44.683,4.0,14.0,0.0
63.0252,0.49166,25.01331604,121.5414225,267.805,4.0,14.0,135.0
63.0252,0.49166,25.01331604,121.5414225,268.051,4.0,14.0,135.0
63.03251,0.4848,25.01331604,121.5414226,267.788,4.0,14.0,135.0
63.03982,0.47794,25.01331604,121.5414227,-1.0,4.0,14.0,225.0
63.03982,0.47794,25.01331604,121.5414227,-1.0,4.0,14.0,225.0
63.03982,0.47794,25.01331604,121.5414227,-1.0,4.0,14.0,225.0
63.03982,0.47794,25.01331604,121.5414227,130.505,4.0,14.0,270.0
63.03982,0.47794,25.01331604,121.5414227,130.32,4.0,14.0,270.0
63.04714,0.47108,25.01331604,121.5414228,130.229,4.0,14.0,270.0
63.02596,0.49247,25.01331605,121.5414225,44.641,4.0,14.0,0.0
63.03327,0.48561,25.01331605,121.5414226,44.821,4.0,14.0,0.0
63.03327,0.48561,25.01331605,121.5414226,44.55,4.0,14.0,0.0
63.03327,0.48561,25.01331605,121.5414226,45.075,4.0,14.0,0.0
63.03327,0.48561,25.01331605,121.5414226,44.536,4.0,14.0,0.0
63.02596,0.49247,25.01331605,121.5414225,268.004,4.0,14.0,135.0
63.03327,0.48561,25.01331605,121.5414226,268.03,4.0,14.0,135.0
63.04059,0.47875,25.01331605,121.5414227,-1.0,4.0,14.0,225.0
63.03404,0.48642,25.01331606,121.5414226,44.457,4.0,14.0,0.0
63.03404,0.48642,25.01331606,121.5414226,44.607,4.0,14.0,0.0
63.03404,0.48642,25.01331606,121.5414226,44.673,4.0,14.0,0.0
63.03404,0.48642,25.01331606,121.5414226,44.475,4.0,14.0,0.0
63.02673,0.49328,25.01331606,121.5414225,267.867,4.0,14.0,135.0
63.02673,0.49328,25.01331606,121.5414225,268.053,4.0,14.0,135.0
63.04135,0.47956,25.01331606,121.5414227,130.354,4.0,14.0,270.0
63.04867,0.47271,25.01331606,121.5414228,-1.0,4.0,14.0,315.0
63.0348,0.48723,25.01331607,121.5414226,45.059,4.0,14.0,0.0
63.0348,0.48723,25.01331607,121.5414226,44.352,4.0,14.0,0.0
63.0348,0.48723,25.01331607,121.5414226,44.902,4.0,14.0,0.0
63.0348,0.48723,25.01331607,121.5414226,44.823,4.0,14.0,0.0
63.0348,0.48723,25.01331607,121.5414226,44.642,4.0,14.0,0.0
63.0348,0.48723,25.01331607,121.5414226,44.829,4.0,14.0,0.0
63.0348,0.48723,25.01331607,121.5414226,45.381,4.0,14.0,0.0
63.0348,0.48723,25.01331607,121.5414226,44.673,4.0,14.0,0.0
63.04943,0.47352,25.01331607,121.5414228,-1.0,4.0,14.0,315.0
63.04943,0.47352,25.01331607,121.5414228,-1.0,4.0,14.0,315.0
63.05019,0.47433,25.01331608,121.5414228,-1.0,4.0,14.0,315.0
63.02902,0.49571,25.01331609,121.5414225,44.986,4.0,14.0,0.0
63.03633,0.48886,25.01331609,121.5414226,45.07,4.0,14.0,0.0
63.03633,0.48886,25.01331609,121.5414226,44.907,4.0,14.0,0.0
63.03633,0.48886,25.01331609,121.5414226,44.675,4.0,14.0,0.0
63.05096,0.47514,25.01331609,121.5414228,-1.0,4.0,14.0,315.0
63.0371,0.48967,25.0133161,121.5414226,44.917,4.0,14.0,0.0
63.02978,0.49652,25.0133161,121.5414225,45.015,4.0,14.0,0.0
63.03055,0.49734,25.01331611,121.5414225,44.615,4.0,14.0,0.0
63.03055,0.49734,25.01331611,121.5414225,45.032,4.0,14.0,0.0
63.03786,0.49048,25.01331611,121.5414226,45.124,4.0,14.0,0.0
63.05249,0.47676,25.01331611,121.5414228,-1.0,4.0,14.0,315.0
63.05249,0.47676,25.01331611,121.5414228,-1.0,4.0,14.0,315.0
63.03131,0.49815,25.01331612,121.5414225,44.822,4.0,14.0,0.0
63.03131,0.49815,25.01331612,121.5414225,44.944,4.0,14.0,0.0
63.00937,0.51872,25.01331612,121.5414222,223.754,4.0,14.0,180.0
63.05325,0.47757,25.01331612,121.5414228,-1.0,4.0,14.0,315.0
63.03208,0.49896,25.01331613,121.5414225,45.596,4.0,14.0,0.0
62.63521,0.98416,25.01331687,121.5414163,-1.0,2.0,14.0,225.0
62.61327,1.00473,25.01331687,121.541416,-1.0,2.0,14.0,225.0
62.61393,1.03467,25.01331707,121.5414158,-1.0,2.0,14.0,225.0
62.59232,1.07022,25.01331717,121.5414154,-1.0,2.0,14.0,225.0
62.5777,1.08393,25.01331717,121.5414152,-1.0,2.0,14.0,225.0
62.56307,1.09765,25.01331717,121.541415,-1.0,2.0,14.0,225.0
62.54113,1.11822,25.01331717,121.5414147,-1.0,2.0,14.0,225.0
62.51952,1.15376,25.01331727,121.5414143,-1.0,2.0,14.0,225.0
62.50489,1.16748,25.01331727,121.5414141,-1.0,2.0,14.0,225.0
62.49758,1.17433,25.01331727,121.541414,-1.0,2.0,14.0,225.0
62.48295,1.18805,25.01331727,121.5414138,-1.0,2.0,14.0,225.0
62.47564,1.19491,25.01331727,121.5414137,-1.0,2.0,14.0,225.0
62.46135,1.22359,25.01331737,121.5414134,-1.0,2.0,14.0,225.0
62.46168,1.23856,25.01331747,121.5414133,-1.0,2.0,14.0,225.0
62.44705,1.25228,25.01331747,121.5414131,-1.0,2.0,14.0,225.0
62.43242,1.26599,25.01331747,121.5414129,-1.0,2.0,14.0,225.0
62.41813,1.29468,25.01331757,121.5414126,-1.0,2.0,14.0,225.0
62.40383,1.32336,25.01331767,121.5414123,-1.0,2.0,14.0,225.0
62.38953,1.35205,25.01331777,121.541412,-1.0,2.0,14.0,225.0
62.38255,1.37388,25.01331787,121.5414118,-1.0,2.0,14.0,225.0
62.36826,1.40256,25.01331797,121.5414115,-1.0,2.0,14.0,225.0
63.03208,0.49896,25.01331613,121.5414225,44.698,4.0,14.0,0.0
63.01745,0.51267,25.01331613,121.5414223,224.444,4.0,14.0,180.0
63.05402,0.47839,25.01331613,121.5414228,-1.0,4.0,14.0,315.0
63.05555,0.48001,25.01331615,121.5414228,-1.0,4.0,14.0,315.0
63.05555,0.48001,25.01331615,121.5414228,86.195,4.0,14.0,315.0
63.04823,0.48687,25.01331615,121.5414227,86.253,4.0,14.0,315.0
63.05631,0.48082,25.01331616,121.5414228,-1.0,4.0,14.0,315.0
63.049,0.48768,25.01331616,121.5414227,85.647,4.0,14.0,315.0
63.04976,0.48849,25.01331617,121.5414227,-1.0,4.0,14.0,45.0
63.04976,0.48849,25.01331617,121.5414227,85.913,4.0,14.0,315.0
63.04976,0.48849,25.01331617,121.5414227,85.541,4.0,14.0,315.0
63.04976,0.48849,25.01331617,121.5414227,86.365,4.0,14.0,315.0
63.05052,0.4893,25.01331618,121.5414227,-1.0,4.0,14.0,45.0
63.05052,0.4893,25.01331618,121.5414227,-1.0,4.0,14.0,45.0
63.05129,0.49011,25.01331619,121.5414227,-1.0,4.0,14.0,45.0
63.05129,0.49011,25.01331619,121.5414227,-1.0,4.0,14.0,315.0
63.05129,0.49011,25.01331619,121.5414227,85.992,4.0,14.0,315.0
63.05129,0.49011,25.01331619,121.5414227,86.314,4.0,14.0,315.0
63.04398,0.49697,25.01331619,121.5414226,86.513,4.0,14.0,315.0
63.05205,0.49092,25.0133162,121.5414227,-1.0,4.0,14.0,45.0
63.05205,0.49092,25.0133162,121.5414227,-1.0,4.0,14.0,45.0
63.05205,0.49092,25.0133162,121.5414227,-1.0,4.0,14.0,45.0
63.05205,0.49092,25.0133162,121.5414227,85.951,4.0,14.0,315.0
63.05282,0.49173,25.01331621,121.5414227,-1.0,4.0,14.0,45.0
63.05282,0.49173,25.01331621,121.5414227,-1.0,4.0,14.0,45.0
63.06013,0.48488,25.01331621,121.5414228,-1.0,4.0,14.0,45.0
63.05282,0.49173,25.01331621,121.5414227,-1.0,4.0,14.0,45.0
63.05282,0.49173,25.01331621,121.5414227,-1.0,4.0,14.0,315.0
63.05358,0.49255,25.01331622,121.5414227,-1.0,4.0,14.0,45.0
63.0609,0.48569,25.01331622,121.5414228,-1.0,4.0,14.0,45.0
63.05358,0.49255,25.01331622,121.5414227,-1.0,4.0,14.0,45.0
63.05358,0.49255,25.01331622,121.5414227,-1.0,4.0,14.0,45.0
63.0609,0.48569,25.01331622,121.5414228,-1.0,4.0,14.0,315.0
63.05435,0.49336,25.01331623,121.5414227,-1.0,4.0,14.0,45.0
63.06166,0.4865,25.01331623,121.5414228,-1.0,4.0,14.0,45.0
63.05435,0.49336,25.01331623,121.5414227,-1.0,4.0,14.0,315.0
63.05511,0.49417,25.01331624,121.5414227,-1.0,4.0,14.0,45.0
63.05511,0.49417,25.01331624,121.5414227,-1.0,4.0,14.0,45.0
63.05588,0.49498,25.01331625,121.5414227,-1.0,4.0,14.0,45.0
63.05588,0.49498,25.01331625,121.5414227,-1.0,4.0,14.0,45.0
63.06395,0.48893,25.01331626,121.5414228,-1.0,4.0,14.0,45.0
63.06472,0.48974,25.01331627,121.5414228,-1.0,4.0,14.0,45.0
63.0574,0.4966,25.01331627,121.5414227,-1.0,4.0,14.0,45.0
63.06472,0.48974,25.01331627,121.5414228,-1.0,4.0,14.0,45.0
63.06548,0.49056,25.01331628,121.5414228,-1.0,4.0,14.0,45.0
63.03776,0.51961,25.0133163,121.5414224,313.865,4.0,14.0,90.0
63.03852,0.52042,25.01331631,121.5414224,313.697,4.0,14.0,90.0
63.03121,0.52728,25.01331631,121.5414223,313.957,4.0,14.0,90.0
63.03929,0.52123,25.01331632,121.5414224,313.948,4.0,14.0,90.0
63.03197,0.52809,25.01331632,121.5414223,314.013,4.0,14.0,90.0
63.03197,0.52809,25.01331632,121.5414223,313.712,4.0,14.0,90.0
63.03197,0.52809,25.01331632,121.5414223,313.594,4.0,14.0,90.0
63.03197,0.52809,25.01331632,121.5414223,314.066,4.0,14.0,90.0
63.03197,0.52809,25.01331632,121.5414223,314.759,4.0,14.0,90.0
63.04005,0.52204,25.01331633,121.5414224,313.639,4.0,14.0,90.0
63.04005,0.52204,25.01331633,121.5414224,313.624,4.0,14.0,90.0
63.03274,0.5289,25.01331633,121.5414223,313.785,4.0,14.0,90.0
63.03274,0.5289,25.01331633,121.5414223,313.843,4.0,14.0,90.0
63.03274,0.5289,25.01331633,121.5414223,313.704,4.0,14.0,90.0
63.03274,0.5289,25.01331633,121.5414223,313.618,4.0,14.0,90.0
63.03274,0.5289,25.01331633,121.5414223,313.755,4.0,14.0,90.0
63.03274,0.5289,25.01331633,121.5414223,314.476,4.0,14.0,90.0
63.03274,0.5289,25.01331633,121.5414223,314.122,4.0,14.0,90.0
63.0335,0.52971,25.01331634,121.5414223,313.729,4.0,14.0,90.0
63.04082,0.52285,25.01331634,121.5414224,313.657,4.0,14.0,90.0
63.0335,0.52971,25.01331634,121.5414223,314.128,4.0,14.0,90.0
63.04082,0.52285,25.01331634,121.5414224,313.664,4.0,14.0,90.0
63.0335,0.52971,25.01331634,121.5414223,314.161,4.0,14.0,90.0
63.0335,0.52971,25.01331634,121.5414223,314.091,4.0,14.0,90.0
63.04158,0.52367,25.01331635,121.5414224,313.677,4.0,14.0,90.0
63.04158,0.52367,25.01331635,121.5414224,313.605,4.0,14.0,90.0
63.04158,0.52367,25.01331635,121.5414224,313.729,4.0,14.0,90.0
63.03427,0.53052,25.01331635,121.5414223,313.659,4.0,14.0,90.0
63.03427,0.53052,25.01331635,121.5414223,313.839,4.0,14.0,90.0
63.03427,0.53052,25.01331635,121.5414223,313.665,4.0,14.0,90.0
63.04234,0.52448,25.01331636,121.5414224,313.872,4.0,14.0,90.0
63.04234,0.52448,25.01331636,121.5414224,313.552,4.0,14.0,90.0
63.04234,0.52448,25.01331636,121.5414224,313.35,4.0,14.0,90.0
63.03503,0.53133,25.01331636,121.5414223,313.895,4.0,14.0,90.0
63.03503,0.53133,25.01331636,121.5414223,313.536,4.0,14.0,90.0
63.03503,0.53133,25.01331636,121.5414223,313.638,4.0,14.0,90.0
63.03503,0.53133,25.01331636,121.5414223,314.153,4.0,14.0,90.0
63.03503,0.53133,25.01331636,121.5414223,313.853,4.0,14.0,90.0
63.0358,0.53215,25.01331637,121.5414223,313.862,4.0,14.0,90.0
63.0358,0.53215,25.01331637,121.5414223,313.555,4.0,14.0,90.0
63.04311,0.52529,25.01331637,121.5414224,313.865,4.0,14.0,90.0
63.0358,0.53215,25.01331637,121.5414223,313.53,4.0,14.0,90.0
63.0358,0.53215,25.01331637,121.5414223,314.322,4.0,14.0,90.0
63.0358,0.53215,25.01331637,121.5414223,314.114,4.0,14.0,90.0
63.04387,0.5261,25.01331638,121.5414224,313.524,4.0,14.0,90.0
63.03656,0.53296,25.01331638,121.5414223,313.557,4.0,14.0,90.0
63.02925,0.53981,25.01331638,121.5414222,313.767,4.0,14.0,90.0
63.04464,0.52691,25.01331639,121.5414224,313.729,4.0,14.0,90.0
63.03809,0.53458,25.0133164,121.5414223,313.531,4.0,14.0,90.0
63.0454,0.52772,25.0133164,121.5414224,313.239,4.0,14.0,90.0
63.04617,0.52853,25.01331641,121.5414224,313.287,4.0,14.0,90.0
63.04617,0.52853,25.01331641,121.5414224,313.605,4.0,14.0,90.0
63.03885,0.53539,25.01331641,121.5414223,314.096,4.0,14.0,90.0
63.0477,0.53016,25.01331643,121.5414224,313.496,4.0,14.0,90.0
63.04846,0.53097,25.01331644,121.5414224,313.289,4.0,14.0,90.0
63.15482,0.61462,25.01331764,121.5414226,-1.0,2.0,14.0,315.0
63.16213,0.60776,25.01331764,121.5414227,-1.0,2.0,14.0,315.0
63.16977,0.61587,25.01331774,121.5414227,-1.0,2.0,14.0,315.0
63.17709,0.60901,25.01331774,121.5414228,-1.0,2.0,14.0,315.0
63.19205,0.61027,25.01331784,121.5414229,-1.0,2.0,14.0,315.0
63.20667,0.59656,25.01331784,121.5414231,-1.0,2.0,14.0,315.0
63.22894,0.59095,25.01331794,121.5414233,-1.0,2.0,14.0,315.0
63.23659,0.59907,25.01331804,121.5414233,-1.0,2.0,14.0,315.0
63.25188,0.6153,25.01331824,121.5414233,-1.0,2.0,14.0,315.0
63.25919,0.60844,25.01331824,121.5414234,-1.0,2.0,14.0,315.0
63.25919,0.60844,25.01331824,121.5414234,-1.0,2.0,14.0,315.0
63.25188,0.6153,25.01331824,121.5414233,-1.0,2.0,14.0,315.0
63.26716,0.63152,25.01331844,121.5414233,-1.0,2.0,14.0,315.0
63.04703,5.50021,25.01334895,121.5413884,-1.0,4.0,15.0,0.0
63.04168,5.49453,25.01334888,121.5413884,-1.0,4.0,15.0,0.0
63.04321,5.49616,25.0133489,121.5413884,-1.0,4.0,15.0,0.0
63.04245,5.49535,25.01334889,121.5413884,-1.0,4.0,15.0,0.0
63.04703,5.50021,25.01334895,121.5413884,-1.0,4.0,15.0,0.0
63.04125,5.50869,25.01334897,121.5413883,-1.0,4.0,15.0,0.0
63.03513,5.5022,25.01334889,121.5413883,-1.0,4.0,15.0,0.0
63.03863,5.49129,25.01334884,121.5413884,-1.0,4.0,15.0,0.0
63.03666,5.50383,25.01334891,121.5413883,-1.0,4.0,15.0,0.0
63.03437,5.50139,25.01334888,121.5413883,-1.0,4.0,15.0,0.0
63.03896,5.50626,25.01334894,121.5413883,-1.0,4.0,15.0,0.0
63.04201,5.50951,25.01334898,121.5413883,-1.0,4.0,15.0,0.0
63.0455,5.49859,25.01334893,121.5413884,-1.0,4.0,15.0,0.0
63.03972,5.50707,25.01334895,121.5413883,-1.0,4.0,15.0,0.0
63.03666,5.50383,25.01334891,121.5413883,-1.0,4.0,15.0,0.0
63.04125,5.50869,25.01334897,121.5413883,-1.0,4.0,15.0,0.0
63.04201,5.50951,25.01334898,121.5413883,-1.0,4.0,15.0,0.0
63.04474,5.49778,25.01334892,121.5413884,-1.0,4.0,15.0,0.0
63.05129,5.49011,25.01334891,121.5413885,-1.0,4.0,15.0,0.0
63.04245,5.49535,25.01334889,121.5413884,-1.0,4.0,15.0,0.0
63.04015,5.49291,25.01334886,121.5413884,-1.0,4.0,15.0,0.0
63.04015,5.49291,25.01334886,121.5413884,-1.0,4.0,15.0,0.0
63.0455,5.49859,25.01334893,121.5413884,-1.0,4.0,15.0,0.0
63.04703,5.50021,25.01334895,121.5413884,-1.0,4.0,15.0,0.0
63.04288,5.48119,25.0133488,121.5413885,-1.0,4.0,15.0,0.0
63.03863,5.49129,25.01334884,121.5413884,-1.0,4.0,15.0,0.0
63.03896,5.50626,25.01334894,121.5413883,-1.0,4.0,15.0,0.0
63.04015,5.49291,25.01334886,121.5413884,-1.0,4.0,15.0,0.0
63.04092,5.49372,25.01334887,121.5413884,-1.0,4.0,15.0,0.0
63.03743,5.50464,25.01334892,121.5413883,-1.0,4.0,15.0,0.0
63.03819,5.50545,25.01334893,121.5413883,-1.0,4.0,15.0,0.0
63.03819,5.50545,25.01334893,121.5413883,-1.0,4.0,15.0,0.0
63.03666,5.50383,25.01334891,121.5413883,-1.0,4.0,15.0,0.0
63.04245,5.49535,25.01334889,121.5413884,-1.0,4.0,15.0,0.0
63.04168,5.49453,25.01334888,121.5413884,-1.0,4.0,15.0,0.0
63.03437,5.50139,25.01334888,121.5413883,-1.0,4.0,15.0,0.0
63.03513,5.5022,25.01334889,121.5413883,-1.0,4.0,15.0,0.0
63.03666,5.50383,25.01334891,121.5413883,-1.0,4.0,15.0,0.0
63.04015,5.49291,25.01334886,121.5413884,-1.0,4.0,15.0,0.0
63.03666,5.50383,25.01334891,121.5413883,-1.0,4.0,15.0,0.0
63.03437,5.50139,25.01334888,121.5413883,-1.0,4.0,15.0,0.0
63.03939,5.4921,25.01334885,121.5413884,-1.0,4.0,15.0,0.0
63.04245,5.49535,25.01334889,121.5413884,-1.0,4.0,15.0,0.0
63.0359,5.50301,25.0133489,121.5413883,-1.0,4.0,15.0,0.0
63.03394,5.51555,25.01334897,121.5413882,-1.0,4.0,15.0,0.0
63.02935,5.51068,25.01334891,121.5413882,-1.0,4.0,15.0,0.0
63.03776,5.51961,25.01334902,121.5413882,-1.0,4.0,15.0,0.0
63.03699,5.5188,25.01334901,121.5413882,-1.0,4.0,15.0,0.0
63.03394,5.51555,25.01334897,121.5413882,-1.0,4.0,15.0,0.0
63.03011,5.51149,25.01334892,121.5413882,-1.0,4.0,15.0,0.0
63.03513,5.5022,25.01334889,121.5413883,-1.0,4.0,15.0,0.0
63.03088,5.51231,25.01334893,121.5413882,-1.0,4.0,15.0,0.0
63.03011,5.51149,25.01334892,121.5413882,-1.0,4.0,15.0,0.0
63.03743,5.50464,25.01334892,121.5413883,-1.0,4.0,15.0,0.0
63.03284,5.49977,25.01334886,121.5413883,-1.0,4.0,15.0,0.0
63.03437,5.50139,25.01334888,121.5413883,-1.0,4.0,15.0,0.0
63.02935,5.51068,25.01334891,121.5413882,-1.0,4.0,15.0,0.0
63.02629,5.50744,25.01334887,121.5413882,-1.0,4.0,15.0,0.0
63.03241,5.51393,25.01334895,121.5413882,-1.0,4.0,15.0,0.0
63.03131,5.49815,25.01334884,121.5413883,-1.0,4.0,15.0,0.0
63.02935,5.51068,25.01334891,121.5413882,-1.0,4.0,15.0,0.0
63.02476,5.50582,25.01334885,121.5413882,-1.0,4.0,15.0,0.0
63.02858,5.50987,25.0133489,121.5413882,-1.0,4.0,15.0,0.0
63.03208,5.49896,25.01334885,121.5413883,-1.0,4.0,15.0,0.0
63.03437,5.50139,25.01334888,121.5413883,-1.0,4.0,15.0,0.0
63.02935,5.51068,25.01334891,121.5413882,-1.0,4.0,15.0,0.0
63.03284,5.49977,25.01334886,121.5413883,-1.0,4.0,15.0,0.0
63.03208,5.49896,25.01334885,121.5413883,-1.0,4.0,15.0,0.0
63.03208,5.49896,25.01334885,121.5413883,-1.0,4.0,15.0,0.0
63.03208,5.49896,25.01334885,121.5413883,-1.0,4.0,15.0,0.0
63.02858,5.50987,25.0133489,121.5413882,-1.0,4.0,15.0,0.0
63.03513,5.5022,25.01334889,121.5413883,-1.0,4.0,15.0,0.0
61.96343,6.4261,25.01334836,121.5413742,-1.0,1.0,15.0,45.0
61.95612,6.43296,25.01334836,121.5413741,-1.0,1.0,15.0,45.0
61.9488,6.43981,25.01334836,121.541374,-1.0,1.0,15.0,45.0
61.93418,6.45353,25.01334836,121.5413738,-1.0,1.0,15.0,45.0
61.93418,6.45353,25.01334836,121.5413738,-1.0,1.0,15.0,45.0
61.91955,6.46724,25.01334836,121.5413736,-1.0,1.0,15.0,45.0
61.91224,6.4741,25.01334836,121.5413735,-1.0,1.0,15.0,45.0
61.91224,6.4741,25.01334836,121.5413735,-1.0,1.0,15.0,45.0
61.91257,6.48907,25.01334846,121.5413734,-1.0,1.0,15.0,45.0
61.90525,6.49593,25.01334846,121.5413733,-1.0,1.0,15.0,45.0
61.89794,6.50279,25.01334846,121.5413732,-1.0,1.0,15.0,45.0
61.89063,6.50964,25.01334846,121.5413731,-1.0,1.0,15.0,45.0
61.89063,6.50964,25.01334846,121.5413731,-1.0,1.0,15.0,45.0
61.88331,6.5165,25.01334846,121.541373,-1.0,1.0,15.0,45.0
61.876,6.52336,25.01334846,121.5413729,-1.0,1.0,15.0,45.0
61.86869,6.53022,25.01334846,121.5413728,-1.0,1.0,15.0,45.0
61.86869,6.53022,25.01334846,121.5413728,-1.0,1.0,15.0,45.0
61.86137,6.53707,25.01334846,121.5413727,-1.0,1.0,15.0,45.0
61.85406,6.54393,25.01334846,121.5413726,-1.0,1.0,15.0,45.0
61.86247,6.55286,25.01334857,121.5413726,-1.0,1.0,15.0,45.0
61.86247,6.55286,25.01334857,121.5413726,-1.0,1.0,15.0,45.0
61.85516,6.55971,25.01334857,121.5413725,-1.0,1.0,15.0,45.0
61.86204,6.56701,25.01334866,121.5413725,-1.0,1.0,15.0,45.0
61.84741,6.58073,25.01334866,121.5413723,-1.0,1.0,15.0,45.0
61.8401,6.58759,25.01334866,121.5413722,-1.0,1.0,15.0,45.0
61.8485,6.59651,25.01334877,121.5413722,-1.0,1.0,15.0,45.0
61.8485,6.59651,25.01334877,121.5413722,-1.0,1.0,15.0,45.0
61.85538,6.60381,25.01334886,121.5413722,-1.0,1.0,15.0,45.0
61.84807,6.61067,25.01334886,121.5413721,-1.0,1.0,15.0,45.0
61.85648,6.6196,25.01334897,121.5413721,-1.0,1.0,15.0,45.0
61.85681,6.63457,25.01334907,121.541372,-1.0,1.0,15.0,45.0
61.8495,6.64143,25.01334907,121.5413719,-1.0,1.0,15.0,45.0
61.8495,6.64143,25.01334907,121.5413719,-1.0,1.0,15.0,45.0
61.84983,6.6564,25.01334917,121.5413718,-1.0,1.0,15.0,45.0
61.84251,6.66325,25.01334917,121.5413717,-1.0,1.0,15.0,45.0
61.8352,6.67011,25.01334917,121.5413716,-1.0,1.0,15.0,45.0
61.83553,6.68508,25.01334927,121.5413715,-1.0,1.0,15.0,45.0
61.8351,6.69924,25.01334936,121.5413714,-1.0,1.0,15.0,45.0
61.82778,6.7061,25.01334936,121.5413713,-1.0,1.0,15.0,45.0
61.81316,6.71981,25.01334936,121.5413711,-1.0,1.0,15.0,45.0
61.81425,6.7356,25.01334947,121.541371,-1.0,1.0,15.0,45.0
61.80694,6.74245,25.01334947,121.5413709,-1.0,1.0,15.0,45.0
61.80651,6.75661,25.01334956,121.5413708,-1.0,1.0,15.0,45.0
61.79919,6.76347,25.01334956,121.5413707,-1.0,1.0,15.0,45.0
61.79188,6.77033,25.01334956,121.5413706,-1.0,1.0,15.0,45.0
61.78457,6.77719,25.01334956,121.5413705,-1.0,1.0,15.0,45.0
61.7849,6.79216,25.01334966,121.5413704,-1.0,1.0,15.0,45.0
61.77758,6.79901,25.01334966,121.5413703,-1.0,1.0,15.0,45.0
61.77027,6.80587,25.01334966,121.5413702,-1.0,1.0,15.0,45.0
61.77791,6.81399,25.01334976,121.5413702,-1.0,1.0,15.0,45.0
61.7706,6.82084,25.01334976,121.5413701,-1.0,1.0,15.0,45.0
61.76329,6.8277,25.01334976,121.54137,-1.0,1.0,15.0,45.0
61.76438,6.84348,25.01334987,121.5413699,-1.0,1.0,15.0,45.0
61.75707,6.85034,25.01334987,121.5413698,-1.0,1.0,15.0,45.0
61.75664,6.8645,25.01334996,121.5413697,-1.0,1.0,15.0,45.0
61.75664,6.8645,25.01334996,121.5413697,-1.0,1.0,15.0,45.0
61.75773,6.88028,25.01335007,121.5413696,-1.0,1.0,15.0,45.0
61.75042,6.88714,25.01335007,121.5413695,-1.0,1.0,15.0,45.0
61.7573,6.89444,25.01335016,121.5413695,-1.0,1.0,15.0,45.0
61.74998,6.9013,25.01335016,121.5413694,-1.0,1.0,15.0,45.0
65.25545,4.3647,25.01335507,121.5414122,-1.0,1.0,15.0,90.0
65.2704,4.36595,25.01335517,121.5414123,-1.0,1.0,15.0,90.0
65.28503,4.35224,25.01335517,121.5414125,-1.0,1.0,15.0,90.0
65.2847,4.33727,25.01335507,121.5414126,-1.0,1.0,15.0,90.0
65.29201,4.33041,25.01335507,121.5414127,-1.0,1.0,15.0,90.0
65.30664,4.3167,25.01335507,121.5414129,-1.0,1.0,15.0,90.0
65.31395,4.30984,25.01335507,121.541413,-1.0,1.0,15.0,90.0
65.32858,4.29612,25.01335507,121.5414132,-1.0,1.0,15.0,90.0
65.34321,4.28241,25.01335507,121.5414134,-1.0,1.0,15.0,90.0
65.35052,4.27555,25.01335507,121.5414135,-1.0,1.0,15.0,90.0
65.36515,4.26184,25.01335507,121.5414137,-1.0,1.0,15.0,90.0
65.36482,4.24687,25.01335497,121.5414138,-1.0,1.0,15.0,90.0
65.37213,4.24001,25.01335497,121.5414139,-1.0,1.0,15.0,90.0
65.37911,4.21818,25.01335487,121.5414141,-1.0,1.0,15.0,90.0
65.38643,4.21132,25.01335487,121.5414142,-1.0,1.0,15.0,90.0
65.40105,4.19761,25.01335487,121.5414144,-1.0,1.0,15.0,90.0
65.41568,4.18389,25.01335487,121.5414146,-1.0,1.0,15.0,90.0
65.43031,4.17018,25.01335487,121.5414148,-1.0,1.0,15.0,90.0
